Código;Descrição;Descrição complementar;Grupo;Procedência;Unid;Preço min vnd (R$);Preço vnd (R$);Custo orç;% markup;Conv vnd;Conv cpr;Peso líq unitário (kg);Peso bruto unitário (kg);Descrição do grupo;Dentro do grupo (código);Dentro do grupo (descrição);Desenho;Revisão desenho;Moeda custo;Qt/vol;Preço cmp (R$);Estocagem;IPI (%);Tipo custo;Estoque mínimo;Ponto de ressuprimento;Lote mínimo;Lote múltiplo;Origem da mercadoria;Prazo de aquisição(dias);Número da FCI;GTIN;Criado em;GTIN unid tributável;Criado por;Alterado por;CEST;Alterado em;Origem da mercadoria;Tipo contábil;NCM;Estado;Observações;Observações técnicas;Endereço de estoque padrão
AC3342;CJ BAT CORRER IGM 2130X100X28 REG CARVALHO - CAB 1200;;AC;Fabricado;CJ;;;65,40/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 13:21;;Iguatamir/Pedro;Simone;;14/02/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3341;KT PTA CORRER 2100X900X35X3-BAT CORR 100/ ALIZ CORR 70X12 CARVALHO - BWC - FECH BICO DE PAPAGAIO;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 13:21;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3340;KT PTA 2100X800X35X3-BAT 100/ ALIZ 50X9 CARVALHO - DIR/INT - QUARTOS - FECH SOPRANO ÍCARO/DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 13:19;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3339;KT PTA 2100X700X35X3-BAT 100/ ALIZ 50X9 CARVALHO - DIR/WC - BWC - FECH SOPRANO ÍCARO/DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 13:15;;Iguatamir/Pedro;Iguatamir/Pedro;;22/10/2020;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3338;KT PTA CORRER 2100X800X35X3-BAT CORR 160/ ALIZ CORR 70X12 BRANCO 1099 - BWC - FECH BICO DE PAPAGAIO;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 10:28;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3337;KT PTA 2100X700X35X3-BAT 140/ ALIZ 60X9 BRANCO 1099 - DIR/INT - SUITE - FECH FORN PELO CLIENTE/DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 10:25;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3336;KT PTA 2100X600X35X3-BAT 140/ ALIZ 60X9 BRANCO 1099 - ESQ/WC - BWC - FECH FORN PELO CLIENTE/DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 10:24;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3335;KT PTA 2100X600X35X3-BAT 140/ ALIZ 60X9 BRANCO 1099 - DIR/WC - BWC - FECH FORN PELO CLIENTE/DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 10:24;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3334;KT PTA 2100X700X35X3-BAT 140/ ALIZ 60X9 BRANCO 1099 - ESQ/INT - SUITES - FECH FORN PELO CLIENTE/DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 10:23;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3333;KT PTA 2100X600X35X3-BAT 160/ ALIZ 60X9 BRANCO 1099 - DIR/WC - LAVABO - FECH FORN PELO CLIENTE/DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 10:21;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3332;KT PTA 2100X600X35X3-BAT 160/ ALIZ 60X9 BRANCO 1099 - ESQ/WC - BWC - FECH FORN PELO CLIENTE/DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 10:21;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3331;KT PTA 2100X700X35X3-BAT 140/ ALIZ 60X9 BRANCO 1099 - DIR/INT - SUITES - FECH FORN PELO CLIENTE/DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 10:20;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3330;KT PTA 2100X600X35X3-BAT 160/ ALIZ 60X9 BRANCO 1099 - DIR/WC - BWC - FECH FORN PELO CLIENTE/DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 10:19;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3329;KT PTA 2100X700X35X3-BAT 140/ ALIZ 60X9 BRANCO 1099 - ESQ/INT - QUARTOS - FECH FORN PELO CLIENTE/DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 10:17;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3328;PTA 2100X600X35X3 BRANCO 1099 - FECHADURA ENVIADA PELO CLIENTE;;AC;Fabricado;un;;;80,80/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 10:14;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3327;KT PTA 2100X600X35X3-BAT 140/ ALIZ 60X9 BRANCO 1099 - ESQ/WC - LAVABO - FECH FORN PELO CLIENTE/DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;22/10/2020 10:12;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3326;KT PTA 2100X700X35X3-BAT 100/ ALIZ 50X9 BRANCO 1099 - ESQ/WC - WC SUITE - FECHAD SOPRANO ICARO - DOBRADIÇA DE SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 10:14;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3325;KT PTA 2100X700X35X3-BAT 100/ALIZ 50X9 BRANCO UV MAX - DIR/WC - CASA 2 - FECH SOPRANO POPLINE/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 10:09;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3324;KT PTA 2100X700X35X3-BAT 100/ALIZ 50X9 BRANCO UV MAX - ESQ/WC - CASA 1 - FECH SOPRANO POPLINE/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 10:08;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3323;KT PTA 2100X800X35X3-BAT 100/ALIZ 50X9 BRANCO UV MAX - DIR/INT - QUARTOS CASA 2 - FECH SOPRANO POPLINE/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 10:07;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3322;KT PTA 2100X800X35X3-BAT 100/ALIZ 50X9 BRANCO UV MAX - ESQ/INT - QUARTOS CASA 1 - FECH SOPRANO POPLINE/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 10:06;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3321;KT PTA 2100X700X35X3-BAT 100/ALIZ 50X9 BRANCO UV MAX - DIR/WC - BWC - FECH SOPRANO POPLINE/DOBRAD LAPELA;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 09:11;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3320;KT PTA 2100X800X35X3-BAT 100/ALIZ 50X9 BRANCO UV MAX - ESQ/WC - BWC - FECH SOPRANO POPLINE/DOBRAD LAPELA;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 09:10;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3319;KT PTA 2100X800X35X3-BAT 100/ALIZ 50X9 BRANCO UV MAX - ESQ/INT - QUARTO - FECH SOPRANO POPLINE/DOBRAD LAPELA;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 09:08;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3318;KT PTA 2100X800X35X3-BAT 100/ALIZ 50X9 BRANCO UV MAX - DIR/INT - QUARTO - FECH SOPRANO POPLINE/DOBRAD LAPELA;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 09:07;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3317;KT PTA 2100X800X35X3-BAT 100/ALIZ 50X9 BRANCO UV MAX - ESQ/INT - SUITE - FECH SOPRANO POPLINE/DOBRAD LAPELA;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 09:05;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3316;KT PTA 2100X600X35X3-BAT 100/ALIZ 50X9 BRANCO UV MAX - DIR/WC - BWC - FECH SOPRANO POPLINE/DOBRAD LAPELA;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 09:01;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3315;LAT BAT 2130X205X28 REG S/BOR REB 41 CARVALHO - COMP. CORRER;;AC;Fabricado;PC;;;20,82/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:48;;Iguatamir/Pedro;Simone;;14/02/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3314;LAT BAT S4S 2100X150X28 REG CARVALHO - COMP. CORRER;;AC;Fabricado;PC;;;20,91/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:45;;Iguatamir/Pedro;Simone;;14/02/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3313;CAB BAT S4S 1200X150X28 REG CARVALHO;;AC;Fabricado;PC;;;12,29/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:44;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3312;CJ BAT CORRER IGM 2130X150X28 REG CARVALHO - CAB 1200;;AC;Fabricado;CJ;;;65,40/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:43;;Iguatamir/Pedro;Simone;;14/02/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3311;PTA CORRER 2100X900X35X3 CARVALHO - FECHADURA BICO DE PAPAGAIO;;AC;Fabricado;un;;;119,54/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:41;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3310;CAB ALIZAR 1500X70X9X60 REG CARVALHO;;AC;Fabricado;PC;;;5,38/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:38;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3309;LAT ALIZAR 2230X70X12X60 REG CARVALHO - COMP. CORRER;;AC;Fabricado;PC;;;8,03/PC;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:36;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3308;CJ ALIZAR CORRER IGM 2230X70X12X10X60 CARVALHO;;AC;Fabricado;CJ;;;80,86/CJ;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:34;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3307;KT PTA CORRER 2100X900X35X3-BAT CORR 150/ ALIZ CORR 70X12 CARVALHO - LASER - FECH BICO DE PAPAGAIO;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:32;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3306;KT PTA 2100X800X35X3-BAT 150/ALIZ 70X9 CARVALHO - ESQ/WC - BWC - FECH SOPRANO ÍCARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:30;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3305;PTA 2100X800X35X3 CARVALHO - FURAÇÃO SOPRANO ICARO WC;;AC;Fabricado;un;;;106,27/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:30;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3304;KT PTA 2100X800X35X3-BAT 150/ALIZ 70X9 CARVALHO - DIR/WC - BWC - FECH SOPRANO ÍCARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:29;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3303;KT PTA 2100X800X35X3-BAT 150/ALIZ 70X9 CARVALHO - DIR/INT - SALA - FECH SOPRANO ÍCARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:28;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3302;KT PTA 2100X800X35X3-BAT 150/ALIZ 70X9 CARVALHO - ESQ/INT - QUARTOS - FECH SOPRANO ÍCARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:27;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3301;KT PTA 2100X800X35X3-BAT 150/ALIZ 70X9 CARVALHO - DIR/INT - QUARTOS - FECH SOPRANO ÍCARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:25;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3300;KT PTA TERMO 2075X690X35X6-BAT 140/ALIZ 70X15 PET BCO DIAMANTE - DIR/WC - FECH ÍCARO/DOBRAD SOBREPOR - FRISO IG02;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:23;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3299;KT PTA TERMO 2075X690X35X6-BAT 140/ALIZ 70X15 PET BCO DIAMANTE - ESQ/WC - FECH ÍCARO/DOBRAD SOBREPOR - FRISO IG02;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:21;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3298;KT PTA TERMO 2075X790X35X6-BAT 110/ALIZ 70X15 PET BCO DIAMANTE - ESQ/INT SUITE - FECH ÍCARO/DOBRAD SOBREPOR FRISO IG02;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:12;;Iguatamir/Pedro;Iguatamir/Pedro;;21/10/2020;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3297;KT PTA TERMO 2075X790X35X6-BAT 110/ALIZ 70X15 PET BCO DIAMANTE - DIR/INT QUARTO - FECH ÍCARO/DOBRAD SOBREPOR FRISO IG02;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:10;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3296;KT PTA TERMO 2075X790X35X6-BAT 110/ALIZ 70X15 PET BCO DIAMANTE - ESQ/INT QUARTO - FECH ÍCARO/DOBRAD SOBREPOR FRISO IG02;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:07;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3295;PTA TERMOLAMINADA 2075X690X35X6 PET BCO DIAMANTE - FRISO IG02 - FURAÇÃO SOPRANO ÍCARO WC;;AC;Fabricado;un;;;125,88/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:02;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3294;PTA TERMOLAMINADA 2075X790X35X6 BCO PET DIAMANTE C/FRISO IG02 - FURAÇÃO SOPRANO ÍCARO INT;;AC;Fabricado;un;;;125,88/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;21/10/2020 08:00;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3293;PTA 2100X900X35X6 PET PRETO LM TX-LS - FECHADURA SOPRANO ÍCARO WC;;AC;Fabricado;un;;;119,54/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;20/10/2020 16:32;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3292;KT PTA 2100X900X35X6-BAT 100/ALIZ 70X12H PET PRETO - ESQ/WC - ENTRADA WC PNE - FECH SOPRANO ÍCARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;20/10/2020 16:32;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3291;KT PTA 2100X600X35X6-BAT 80/ALIZ 70X12H PET PRETO - DIR/WC - BOX WC MASC 2 - FECH SOPRANO ÍCARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;20/10/2020 16:30;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3290;KT PTA 2100X600X35X6-BAT 80/ALIZ 70X12H PET PRETO - DIR/WC - BOX WC MASC 1 - FECH SOPRANO ÍCARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;20/10/2020 16:30;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3288;KT PTA 2100X600X35X6-BAT 80/ALIZ 70X12H PET PRETO - ESQ/WC - BOX WC FEM 4 - FECH SOPRANO ÍCARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;20/10/2020 16:25;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3287;KT PTA 2100X600X35X6-BAT 80/ALIZ 70X12H PET PRETO - ESQ/WC - BOX WC FEM 3 - FECH SOPRANO ÍCARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;20/10/2020 16:24;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3286;KT PTA 2100X600X35X6-BAT 80/ALIZ 70X12H PET PRETO - ESQ/WC - BOX WC FEM 2 - FECH SOPRANO ÍCARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;20/10/2020 16:24;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3285;KT PTA 2100X600X35X6-BAT 80/ALIZ 70X12H PET PRETO - ESQ/WC - BOX WC FEM 1 - FECH SOPRANO ÍCARO/DOBRAD SOBREPOR;;AC;Fabricado;KIT;;;;;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;20/10/2020 16:23;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
AC3284;PTA 2100X600X35X6 PET PRETO LM TX-LS - FURAÇAO SOPRANO ICARO WC;;AC;Fabricado;un;;;80,80/un;-100;;;;;PRODUTO ACABADO;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;20/10/2020 16:23;;Iguatamir/Pedro;;;;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Matéria-prima;44182900;Ativo;;;
